Date,Open,High,Low,Close,Volume,Adj Close
2015-12-01,102.300003,102.43,101.809998,102.279999,4645900,102.279999
2015-11-30,101.529999,102.379997,101.519997,101.919998,6773000,101.919998
2015-11-27,101.010002,101.620003,100.989998,101.25,4993600,101.25
2015-11-25,102.470001,102.690002,102.209999,102.459999,2931300,102.459999
2015-11-24,103.120003,103.25,102.690002,102.940002,3479600,102.940002
2015-11-23,102.480003,102.75,102.160004,102.260002,4042500,102.260002
2015-11-20,103.580002,103.660004,102.970001,103.089996,5971600,103.089996
2015-11-19,103.07,104.089996,103.07,103.559998,5087600,103.559998
2015-11-18,102.389999,102.949997,102.040001,102.43,5043800,102.43
2015-11-17,103.379997,103.400002,101.980003,102.339996,8593100,102.339996
2015-11-16,103.980003,104.029999,103.519997,103.709999,2951200,103.709999
2015-11-13,103.540001,103.739998,103.449997,103.559998,3224200,103.559998
2015-11-12,103.089996,104.32,103.040001,103.849998,6300500,103.849998
2015-11-11,104.089996,104.230003,103.779999,103.830002,3527600,103.830002
2015-11-10,104.089996,104.650002,103.870003,104.18,4450800,104.18
2015-11-09,104.290001,104.580002,104.190002,104.400002,4129200,104.400002
2015-11-06,104.169998,104.419998,104.019997,104.099998,8831900,104.099998
2015-11-05,106.010002,106.099998,105.580002,105.639999,5931100,105.639999
2015-11-04,107.019997,107.089996,105.919998,105.970001,7617800,105.970001
2015-11-03,107.790001,107.809998,106.68,106.980003,7145300,106.980003
2015-11-02,108.639999,108.839996,108.459999,108.589996,5843300,108.589996
2015-10-30,109.50,109.580002,109.059998,109.300003,5543200,109.300003
2015-10-29,110.230003,110.599998,109.660004,109.720001,5150800,109.720001
2015-10-28,112.68,113.25,110.309998,110.779999,8201200,110.779999
2015-10-27,111.309998,111.809998,111.290001,111.68,2646100,111.68
2015-10-26,111.730003,111.980003,111.330002,111.43,2573500,111.43
2015-10-23,111.809998,111.839996,110.959999,111.50,4868400,111.50
2015-10-22,111.519997,112.209999,111.43,111.690002,3436400,111.690002
2015-10-21,112.370003,112.370003,111.410004,111.730003,3908800,111.730003
2015-10-20,112.379997,113.089996,112.379997,112.730003,4903200,112.730003
2015-10-19,112.639999,112.690002,111.889999,112.019997,3959400,112.019997
2015-10-16,113.239998,113.440002,112.43,112.489998,6630800,112.489998
2015-10-15,113.199997,113.989998,112.940002,113.290001,14083900,113.290001
2015-10-14,112.629997,113.949997,112.300003,113.809998,10207800,113.809998
2015-10-13,111.360001,111.870003,111.279999,111.860001,5149600,111.860001
2015-10-12,111.669998,111.730003,111.010002,111.309998,6257900,111.309998
2015-10-09,110.540001,111.050003,110.230003,110.870003,7907300,110.870003
2015-10-08,109.160004,110.269997,109.059998,109.139999,5038200,109.139999
2015-10-07,109.75,110.139999,109.339996,109.699997,5355500,109.699997
2015-10-06,109.800003,110.260002,109.629997,109.860001,7513900,109.860001
2015-10-05,109.139999,109.379997,108.459999,108.769997,5490200,108.769997
2015-10-02,108.540001,109.32,108.540001,108.989998,7730600,108.989998
2015-10-01,106.980003,107.209999,106.629997,106.730003,4278600,106.730003
2015-09-30,106.779999,107.080002,106.470001,106.860001,7405600,106.860001
2015-09-29,108.239998,108.690002,107.879997,107.980003,4043600,107.980003
2015-09-28,108.370003,108.910004,108.269997,108.419998,3809600,108.419998
2015-09-25,109.870003,110.029999,109.550003,109.809998,5209500,109.809998
2015-09-24,109.669998,110.82,109.629997,110.489998,11024300,110.489998
2015-09-23,108.540001,108.639999,108.199997,108.220001,2744200,108.220001
2015-09-22,107.580002,107.959999,107.440002,107.790001,5483300,107.790001
2015-09-21,108.489998,108.660004,108.330002,108.529999,4104800,108.529999
2015-09-18,109.099998,109.379997,108.82,109.209999,6794300,109.209999
2015-09-17,107.07,108.580002,106.959999,108.410004,8403800,108.410004
2015-09-16,106.599998,107.709999,106.559998,107.309998,5315600,107.309998
2015-09-15,105.830002,106.059998,105.68,105.900002,2905000,105.900002
2015-09-14,105.860001,106.389999,105.779999,106.220001,2350800,106.220001
2015-09-11,105.650002,106.199997,105.269997,106.160004,4023900,106.160004
2015-09-10,106.610001,106.699997,106.18,106.379997,6204000,106.379997
2015-09-09,106.639999,106.709999,105.480003,106.129997,8855100,106.129997
2015-09-08,107.599998,107.940002,107.309998,107.519997,5982100,107.519997
2015-09-04,107.139999,107.559998,107.07,107.489998,4025000,107.489998
2015-09-03,107.769997,108.32,107.559998,107.839996,3913100,107.839996
2015-09-02,109.010002,109.339996,108.459999,108.620003,4115700,108.620003
2015-09-01,109.629997,109.769997,108.940002,109.199997,7077800,109.199997
2015-08-31,108.190002,108.919998,108.029999,108.82,4532100,108.82
2015-08-28,108.169998,109.300003,108.120003,108.699997,7558900,108.699997
2015-08-27,107.330002,108.040001,107.110001,107.730003,8102100,107.730003
2015-08-26,107.720001,108.059998,107.080002,107.669998,10856600,107.669998
2015-08-25,110.010002,110.050003,108.720001,109.160004,9974200,109.160004
2015-08-24,111.540001,112.120003,109.769997,110.529999,18388700,110.529999
2015-08-21,110.93,111.330002,110.120003,111.129997,13917600,111.129997
2015-08-20,109.809998,110.610001,109.699997,110.440002,12549000,110.440002
2015-08-19,107.629997,108.669998,107.629997,108.550003,7035100,108.550003
2015-08-18,106.669998,107.330002,106.309998,107.110001,4121800,107.110001
2015-08-17,107.370003,107.510002,107.00,107.129997,5769100,107.129997
2015-08-14,107.07,107.410004,106.540001,106.849998,3509200,106.849998
2015-08-13,106.949997,107.18,106.709999,106.860001,4761700,106.860001
2015-08-12,106.989998,107.910004,106.93,107.75,10022500,107.75
2015-08-11,106.489998,106.629997,105.769997,106.260002,4060900,106.260002
2015-08-10,105.029999,106.269997,104.919998,105.720001,5892600,105.720001
2015-08-07,104.559998,105.379997,104.550003,104.650002,4400900,104.650002
2015-08-06,104.150002,104.860001,104.139999,104.389999,3908100,104.389999
2015-08-05,104.419998,104.50,103.779999,103.93,5041000,103.93
2015-08-04,104.559998,104.75,103.949997,104.309998,3241000,104.309998
2015-08-03,104.589996,104.82,104.050003,104.099998,3528600,104.099998
2015-07-31,105.410004,105.75,104.690002,104.93,6689200,104.93
2015-07-30,104.029999,104.970001,103.860001,104.269997,6652000,104.269997
2015-07-29,104.93,105.629997,104.489998,105.169998,5616900,105.169998
2015-07-28,105.089996,105.330002,104.830002,105.019997,5549200,105.019997
2015-07-27,104.940002,105.68,104.660004,104.860001,10690100,104.860001
2015-07-24,103.610001,105.589996,103.43,105.349998,11572700,105.349998
2015-07-23,104.980003,105.300003,104.199997,104.330002,5779300,104.330002
2015-07-22,104.389999,105.089996,104.18,104.800003,8349200,104.800003
2015-07-21,105.809998,106.32,105.25,105.370003,10519800,105.370003
2015-07-20,106.599998,106.650002,105.620003,105.699997,15751700,105.699997
2015-07-17,109.110001,109.160004,108.400002,108.650002,14858300,108.650002
2015-07-16,109.669998,110.010002,109.599998,109.760002,4629700,109.760002
2015-07-15,110.00,110.190002,109.580002,110.160004,9286200,110.160004
2015-07-14,111.00,111.080002,110.629997,110.739998,2601000,110.739998
2015-07-13,110.43,111.139999,110.360001,110.989998,4279300,110.989998
2015-07-10,111.18,111.709999,111.029999,111.489998,3594900,111.489998
2015-07-09,111.800003,111.93,111.150002,111.360001,3802900,111.360001
2015-07-08,111.379997,111.650002,111.080002,111.089996,5694900,111.089996
2015-07-07,111.080002,111.139999,110.050003,110.760002,9073400,110.760002
2015-07-06,111.709999,112.580002,111.629997,112.059998,4259800,112.059998
2015-07-02,111.660004,111.839996,111.410004,111.760002,3838600,111.760002
2015-07-01,112.120003,112.510002,111.940002,111.980003,4409000,111.980003
2015-06-30,112.239998,113.050003,111.839996,112.370003,7897000,112.370003
2015-06-29,112.809998,113.230003,112.529999,113.07,5820200,113.07
2015-06-26,112.199997,112.68,112.129997,112.559998,4392600,112.559998
2015-06-25,112.43,112.709999,112.32,112.440002,2904700,112.440002
2015-06-24,112.480003,112.739998,112.309998,112.589996,2975500,112.589996
2015-06-23,112.959999,113.169998,112.790001,112.889999,4522800,112.889999
2015-06-22,113.790001,113.940002,113.339996,113.639999,5763700,113.639999
2015-06-19,115.339996,115.459999,114.949997,115.120003,4611600,115.120003
2015-06-18,115.190002,115.610001,114.889999,115.32,8041300,115.32
2015-06-17,113.07,114.040001,112.629997,113.849998,6456000,113.849998
2015-06-16,113.080002,113.449997,112.790001,113.32,4033300,113.32
2015-06-15,113.279999,114.150002,113.209999,113.730003,5055100,113.730003
2015-06-12,113.059998,113.50,112.959999,113.230003,2998500,113.230003
2015-06-11,113.269997,113.410004,112.919998,113.260002,4434700,113.260002
2015-06-10,114.139999,114.139999,113.690002,113.779999,5452900,113.779999
2015-06-09,113.150002,113.230003,112.709999,112.82,3529900,112.82
2015-06-08,112.389999,112.660004,112.129997,112.57,3122100,112.57
2015-06-05,111.599998,112.389999,111.57,112.239998,5561300,112.239998
2015-06-04,112.980003,113.150002,112.480003,112.839996,5566600,112.839996
2015-06-03,114.129997,114.370003,113.080002,113.639999,4886100,113.639999
2015-06-02,114.360001,114.650002,114.169998,114.459999,3988600,114.459999
2015-06-01,115.019997,115.50,113.900002,114.00,8254000,114.00
2015-05-29,114.139999,114.480003,114.00,114.099998,3407500,114.099998
2015-05-28,113.849998,114.160004,113.209999,114.019997,5266000,114.019997
2015-05-27,113.779999,114.019997,113.629997,113.889999,2681100,113.889999
2015-05-26,113.839996,114.230003,113.699997,113.910004,5769600,113.910004
2015-05-22,115.510002,115.93,115.32,115.599998,1780200,115.599998
2015-05-21,115.529999,116.00,115.470001,115.690002,2514700,115.690002
2015-05-20,116.029999,116.379997,115.760002,116.080002,4432600,116.080002
2015-05-19,116.550003,116.730003,115.650002,115.889999,5052100,115.889999
2015-05-18,117.779999,117.879997,117.269997,117.519997,5079900,117.519997
2015-05-15,116.800003,117.629997,116.68,117.529999,4447300,117.529999
2015-05-14,117.279999,117.75,117.029999,117.18,6923000,117.18
2015-05-13,115.739998,116.93,115.68,116.550003,11768200,116.550003
2015-05-12,114.099998,114.669998,114.07,114.50,3256700,114.50
2015-05-11,114.089996,114.309998,113.080002,113.529999,2916700,113.529999
2015-05-08,114.339996,114.43,113.589996,113.970001,9964100,113.970001
2015-05-07,113.839996,114.010002,113.32,113.419998,5455100,113.419998
2015-05-06,114.589996,114.75,114.019997,114.360001,3280700,114.360001
2015-05-05,114.889999,115.110001,114.389999,114.419998,3856500,114.419998
2015-05-04,114.18,114.440002,113.879997,114.099998,3648100,114.099998
2015-05-01,112.419998,113.309998,112.279999,113.080002,7597000,113.080002
2015-04-30,113.879997,113.879997,112.959999,113.470001,9440300,113.470001
2015-04-29,116.059998,116.389999,115.279999,115.510002,7170400,115.510002
2015-04-28,115.360001,116.620003,115.339996,116.330002,8054400,116.330002
2015-04-27,113.870003,115.82,113.669998,115.330002,7487600,115.330002
2015-04-24,113.959999,114.07,112.769997,113.050003,7152900,113.050003
2015-04-23,113.900002,114.959999,113.809998,114.660004,3459500,114.660004
2015-04-22,114.830002,114.959999,113.769997,113.830002,5696000,113.830002
2015-04-21,114.720001,115.559998,114.650002,115.379997,3317700,115.379997
2015-04-20,114.82,114.949997,114.32,114.720001,3932800,114.720001
2015-04-17,115.379997,115.790001,115.230003,115.599998,3496300,115.599998
2015-04-16,115.550003,115.660004,114.639999,115.029999,3132300,115.029999
2015-04-15,114.800003,115.599998,114.470001,115.43,3656000,115.43
2015-04-14,114.690002,115.07,114.389999,114.440002,3651500,114.440002
2015-04-13,115.349998,115.389999,114.800003,115.139999,3190100,115.139999
2015-04-10,116.00,116.190002,115.50,115.970001,3932400,115.970001
2015-04-09,114.800003,114.849998,114.480003,114.669998,4707000,114.669998
2015-04-08,115.980003,116.029999,114.900002,115.470001,5568500,115.470001
2015-04-07,116.269997,116.510002,115.940002,116.110001,2468500,116.110001
2015-04-06,117.32,117.470001,116.519997,116.690002,5914200,116.690002
2015-04-02,115.470001,115.720001,114.68,115.279999,3884100,115.279999
2015-04-01,114.559998,115.989998,114.540001,115.599998,7324000,115.599998
2015-03-31,113.839996,114.279999,113.410004,113.660004,4383300,113.660004
2015-03-30,113.900002,114.010002,113.540001,113.75,4383900,113.75
2015-03-27,115.139999,115.360001,114.449997,115.059998,4921700,115.059998
2015-03-26,115.730003,115.839996,115.339996,115.480003,5495200,115.480003
2015-03-25,115.110001,115.139999,114.650002,114.730003,3021400,114.730003
2015-03-24,114.349998,114.650002,113.82,114.57,2979300,114.57
2015-03-23,113.699997,114.370003,113.489998,114.290001,4240300,114.290001
2015-03-20,112.709999,114.00,112.669998,113.57,8033400,113.57
2015-03-19,111.849998,112.580002,111.580002,112.290001,6537700,112.290001
2015-03-18,110.330002,112.870003,110.089996,112.370003,12448000,112.370003
2015-03-17,109.919998,111.349998,109.769997,110.209999,8923300,110.209999
2015-03-16,111.089996,111.209999,110.419998,110.809998,3265300,110.809998
2015-03-13,111.099998,111.279999,110.510002,110.879997,4557600,110.879997
2015-03-12,111.150002,111.199997,110.25,110.720001,6631500,110.720001
2015-03-11,111.230003,111.25,110.160004,110.75,6550400,110.75
2015-03-10,112.089996,112.349998,111.220001,111.419998,7019800,111.419998
2015-03-09,112.419998,112.620003,111.949997,111.970001,5534000,111.970001
2015-03-06,113.169998,113.260002,111.699997,111.860001,11190800,111.860001
2015-03-05,115.43,116.120003,114.839996,115.00,5872200,115.00
2015-03-04,115.699997,115.790001,115.019997,115.110001,4762400,115.110001
2015-03-03,116.040001,116.610001,115.349998,115.470001,4738300,115.470001
2015-03-02,116.50,116.639999,115.620003,115.68,7993300,115.68
2015-02-27,116.739998,117.07,116.160004,116.160004,8255600,116.160004
2015-02-26,116.540001,116.550003,115.830002,116.07,4025400,116.07
2015-02-25,115.830002,115.889999,115.330002,115.699997,5032500,115.699997
2015-02-24,115.00,115.550003,114.290001,115.260002,7612900,115.260002
2015-02-23,115.110001,116.220001,115.07,115.43,4812400,115.43
2015-02-20,116.099998,116.459999,115.050003,115.279999,6681700,115.279999
2015-02-19,116.400002,116.540001,115.739998,115.940002,6528700,115.940002
2015-02-18,115.989998,116.529999,114.989998,116.339996,8336000,116.339996
